Âge,Années d'expérience,Revenu annuel (DH),Sexe,Niveau d'éducation,Urbain/Rural,Catégorie socioprofessionnelle,Langue maternelle,État matrimonial_divorcé,État matrimonial_marié,État matrimonial_veuf,Possession de biens_Logement,Possession de biens_Terrain,Possession de biens_Voiture,Région_Casablanca-Settat,Région_Dakhla-Oued Ed-Dahab,Région_Drâa-Tafilalet,Région_Fès-Meknès,Région_Guelmim-Oued Noun,Région_Laâyoune-Sakia El Hamra,Région_L’Oriental,Région_Marrakech-Safi,Région_Rabat-Salé-Kénitra,Région_Souss-Massa,Région_Tanger-Tétouan-Al Hoceïma,Type de contrat_CDI,Type de contrat_sans contrat
27.0,17.0,13898.0,1,0,1,4,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
39.0,41.0,45508.0,1,0,1,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
65.0,20.0,10693.0,0,0,0,4,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
54.0,25.0,8372.0,1,1,0,5,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
63.0,39.0,22519.0,1,1,1,3,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
50.0,26.0,13582.0,0,2,0,4,1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
31.0,20.0,17312.0,0,3,0,2,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
65.0,29.0,12923.0,0,0,0,4,0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
51.0,40.0,51182.0,0,0,1,1,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
46.0,8.0,17527.0,0,0,1,2,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
46.0,27.0,8865.0,1,1,0,5,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
64.0,29.0,11238.0,0,0,0,4,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
55.0,24.0,11056.0,0,0,0,4,1,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
23.0,2.0,5312.0,0,3,0,5,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
38.0,14.0,14707.0,0,3,1,5,1,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
25.0,3.0,41810.0,0,2,1,0,1,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
37.0,47.0,36823.0,1,1,0,1,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
19.0,42.0,18295.0,0,1,1,4,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
69.0,42.0,33587.0,0,0,0,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
37.0,41.0,53563.0,0,1,1,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
59.0,21.0,24619.0,1,0,1,2,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
48.0,33.0,23736.0,1,0,1,3,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
42.0,43.0,24873.0,0,3,0,2,1,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
40.0,10.0,6505.0,0,2,0,5,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
43.0,37.0,18594.0,0,1,0,2,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
23.0,20.0,15559.0,0,0,1,3,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
25.0,21.0,21014.0,1,1,0,1,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
42.0,38.0,21494.0,0,2,1,4,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
29.0,1.0,6960.0,0,2,0,3,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
69.0,9.0,24343.0,0,1,1,1,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
20.0,22.0,10041.0,0,1,0,4,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
49.0,39.0,57311.0,0,1,1,0,1,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
67.0,28.0,12883.0,1,1,1,5,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
66.0,43.0,16860.0,1,0,0,3,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
36.0,40.0,20904.0,1,1,1,3,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
36.0,23.0,22547.0,1,1,0,1,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
18.0,31.0,56160.0,1,0,1,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
28.0,43.0,33948.0,1,3,1,3,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
25.0,27.0,24079.0,1,0,1,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
21.0,16.0,41256.0,0,0,1,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
47.0,18.0,14065.0,1,2,1,5,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
42.0,1.0,12418.0,1,1,1,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
68.0,44.0,10852.0,0,0,0,5,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
48.0,13.0,14296.0,0,1,1,4,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
65.0,1.0,7169.0,1,0,0,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
22.0,3.0,6956.0,0,1,0,2,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
46.0,45.0,22266.0,0,0,1,4,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
61.0,10.0,14515.0,0,0,1,4,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
40.0,38.0,32832.0,0,1,0,1,1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
20.0,31.0,37061.0,0,1,0,0,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
66.0,0.0,14131.0,0,1,1,2,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
55.0,1.0,15099.0,1,0,1,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
30.0,3.0,16195.0,1,1,1,2,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
56.0,14.0,9790.0,1,3,0,5,1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
57.0,40.0,23272.0,1,0,1,4,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
69.0,4.0,14752.0,1,1,1,3,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
36.0,49.0,16146.0,0,2,0,4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
62.0,43.0,18686.0,0,1,1,4,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
38.0,12.0,14893.0,1,1,1,3,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
35.0,9.0,7997.0,0,1,1,5,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
47.0,10.0,9485.0,0,0,0,3,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
28.0,34.0,13661.0,0,0,1,5,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
45.0,23.0,18941.0,1,0,1,4,1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
62.0,9.0,6101.0,1,0,0,5,1,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
46.0,39.0,46125.0,0,0,0,0,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
59.0,38.0,15063.0,0,0,0,4,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
49.0,15.0,29328.0,1,1,0,0,1,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
51.0,33.0,42954.0,0,1,1,1,1,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
66.0,27.0,24244.0,1,3,1,4,1,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
55.0,12.0,16697.0,0,1,1,3,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
46.0,4.0,6421.0,1,1,0,4,1,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
25.0,4.0,14433.0,0,2,1,3,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
32.0,24.0,11561.0,1,1,0,3,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
64.0,7.0,12575.0,0,0,1,4,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
30.0,11.0,11342.0,0,3,0,3,1,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
36.0,9.0,5295.0,1,0,0,5,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
51.0,48.0,14416.0,0,1,1,5,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
64.0,17.0,25254.0,1,2,0,1,1,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
43.0,1.0,10934.0,0,1,0,1,1,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
26.0,11.0,14889.0,0,2,1,4,1,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
62.0,33.0,41131.0,1,2,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
52.0,38.0,43385.0,0,2,0,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
57.0,36.0,21579.0,1,0,0,2,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
40.0,31.0,56303.0,1,0,1,0,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
64.0,43.0,37624.0,1,2,1,2,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
62.0,8.0,17142.0,0,2,1,3,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
63.0,28.0,27156.0,1,0,0,1,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
22.0,0.0,12106.0,1,1,1,3,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
67.0,37.0,17899.0,1,2,1,5,1,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
39.0,34.0,22582.0,1,2,1,4,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
49.0,27.0,9659.0,0,3,0,5,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.0,41.0,35791.0,1,0,0,1,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
46.0,48.0,39394.0,1,2,1,2,1,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
60.0,39.0,14827.0,0,1,1,5,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
28.0,33.0,7930.0,0,1,0,5,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
65.0,18.0,20230.0,1,0,1,3,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
60.0,34.0,16773.0,0,2,0,3,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
36.0,33.0,19300.0,1,1,1,4,1,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
67.0,45.0,10976.0,1,1,0,5,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
21.0,5.0,8527.0,0,0,1,5,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
25.0,18.0,31050.0,1,1,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
55.0,20.0,11601.0,0,0,0,3,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
21.0,13.0,15101.0,1,1,1,3,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
53.0,14.0,23317.0,0,1,0,0,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
62.0,14.0,7074.0,0,2,0,5,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
18.0,22.0,14975.0,1,0,1,4,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
31.0,34.0,12977.0,0,0,0,4,1,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
23.0,15.0,9994.0,1,2,0,4,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
30.0,30.0,38270.0,1,1,1,1,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
35.0,15.0,22894.0,1,2,1,2,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
39.0,25.0,16158.0,0,0,1,4,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
46.0,20.0,18542.0,1,1,1,3,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
37.0,19.0,20912.0,0,0,1,2,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
36.0,5.0,15710.0,0,2,0,1,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
42.0,1.0,11274.0,1,2,1,5,1,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
66.0,43.0,30699.0,1,2,1,3,1,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
45.0,36.0,15059.0,1,2,0,4,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
37.0,28.0,25298.0,1,0,1,2,0,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
37.0,27.0,47352.0,1,2,1,1,1,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
62.0,25.0,29057.0,1,3,1,4,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
52.0,49.0,32781.0,0,3,1,4,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
56.0,22.0,15515.0,0,3,1,5,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
55.0,41.0,15607.0,0,1,0,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
31.0,40.0,22512.0,1,1,1,3,0,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
65.0,20.0,18856.0,0,1,0,1,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
52.0,4.0,16960.0,0,0,1,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
21.0,19.0,15762.0,1,0,1,4,1,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
32.0,30.0,15293.0,1,3,0,4,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
54.0,21.0,22154.0,0,0,0,1,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
60.0,1.0,21372.0,1,0,1,2,1,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
32.0,40.0,14578.0,0,1,0,4,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
29.0,37.0,15193.0,0,2,0,3,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
41.0,38.0,22935.0,1,1,1,3,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
67.0,31.0,12248.0,0,0,1,5,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
61.0,15.0,53527.0,1,3,1,1,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
32.0,3.0,12977.0,0,2,0,1,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
58.0,23.0,13914.0,1,2,0,3,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
55.0,44.0,18655.0,0,0,0,3,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
24.0,39.0,14621.0,1,1,0,3,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
38.0,32.0,39714.0,0,2,0,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
57.0,40.0,13507.0,0,1,0,4,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
66.0,3.0,16671.0,0,0,1,2,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
37.0,48.0,33580.0,1,3,1,4,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
40.0,17.0,8218.0,1,2,0,5,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
43.0,22.0,12365.0,0,0,1,5,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
30.0,6.0,14545.0,1,0,0,1,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
51.0,8.0,5653.0,1,1,0,5,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
48.0,43.0,18209.0,0,1,0,3,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
38.0,40.0,23892.0,1,2,1,4,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
38.0,8.0,10078.0,0,3,0,3,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
28.0,19.0,43355.0,1,2,1,1,1,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
36.0,39.0,39917.0,1,3,0,1,0,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20.0,34.0,12449.0,0,1,0,4,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
39.0,19.0,10271.0,1,0,0,4,1,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
27.0,12.0,13196.0,0,3,0,2,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
68.0,4.0,11250.0,0,2,0,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
37.0,44.0,17379.0,0,2,0,4,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
62.0,44.0,31090.0,1,3,1,4,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
54.0,42.0,16394.0,1,0,0,4,1,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
26.0,34.0,9296.0,0,1,0,5,1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
32.0,20.0,9562.0,0,1,0,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
34.0,25.0,23461.0,1,0,0,1,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
19.0,13.0,13835.0,0,0,1,3,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
28.0,22.0,11231.0,1,0,1,5,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
25.0,3.0,13679.0,1,0,1,3,1,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
66.0,40.0,24160.0,1,0,1,3,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
28.0,7.0,15529.0,0,1,1,2,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
51.0,4.0,6940.0,0,0,0,3,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
31.0,26.0,7563.0,0,1,0,5,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
44.0,44.0,32160.0,1,2,1,3,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
31.0,0.0,10320.0,0,0,1,4,1,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
24.0,44.0,32520.0,0,0,1,2,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
44.0,34.0,17716.0,0,0,1,4,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
32.0,40.0,39713.0,0,1,1,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
60.0,30.0,18781.0,1,1,0,2,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
18.0,2.0,12673.0,1,1,1,3,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
56.0,9.0,8268.0,1,0,0,4,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
38.0,48.0,35807.0,1,1,0,1,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
55.0,12.0,32175.0,0,3,1,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
30.0,33.0,13322.0,0,1,0,3,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
69.0,13.0,10973.0,0,2,1,5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
52.0,4.0,17641.0,0,2,0,1,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
39.0,12.0,7670.0,1,1,0,4,1,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
43.0,4.0,11071.0,1,1,1,4,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
64.0,39.0,17268.0,0,2,0,3,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
44.0,39.0,56696.0,0,0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
20.0,18.0,5937.0,0,0,0,5,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
60.0,49.0,17210.0,0,2,0,4,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
40.0,26.0,12429.0,1,1,0,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
36.0,25.0,12085.0,1,0,0,4,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
53.0,33.0,62431.0,1,1,1,0,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
56.0,22.0,28789.0,1,0,1,2,1,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
46.0,8.0,12336.0,0,1,1,4,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
46.0,30.0,14391.0,1,0,0,3,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
57.0,29.0,20163.0,1,1,1,4,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
42.0,5.0,16671.0,1,2,1,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
63.0,8.0,55275.0,0,3,1,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
33.0,24.0,11605.0,1,1,0,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
55.0,42.0,17592.0,1,0,1,5,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
47.0,48.0,14217.0,0,1,1,5,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
34.0,47.0,49670.0,1,0,0,0,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
53.0,24.0,23769.0,1,2,1,3,1,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
26.0,24.0,11473.0,1,1,0,3,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
66.0,41.0,44137.0,1,1,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
29.0,19.0,10234.0,0,0,0,3,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
40.0,12.0,24122.0,1,1,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
48.0,24.0,23008.0,0,1,0,1,1,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
43.0,43.0,20402.0,0,1,1,4,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
54.0,45.0,12773.0,1,0,0,5,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
62.0,23.0,12036.0,1,1,1,5,1,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
41.0,3.0,16865.0,1,2,1,3,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
52.0,20.0,17242.0,1,0,1,4,1,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
24.0,18.0,15160.0,0,0,1,4,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
43.0,46.0,25295.0,1,1,1,3,0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
41.0,16.0,9891.0,0,1,1,5,1,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
25.0,46.0,20177.0,0,0,1,4,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
39.0,17.0,12649.0,1,2,1,5,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
56.0,39.0,31015.0,1,1,1,2,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
37.0,45.0,17087.0,1,0,0,4,1,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
48.0,12.0,21452.0,0,2,0,1,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
33.0,46.0,49502.0,0,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
50.0,25.0,42758.0,1,1,1,1,1,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
48.0,30.0,21881.0,1,0,1,3,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
66.0,11.0,12970.0,0,1,1,4,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
