Âge,Années d'expérience,Revenu annuel (DH),Sexe,Niveau d'éducation,Urbain/Rural,Catégorie socioprofessionnelle,Langue maternelle,État matrimonial_divorcé,État matrimonial_marié,État matrimonial_veuf,Possession de biens_Logement,Possession de biens_Terrain,Possession de biens_Voiture,Région_Casablanca-Settat,Région_Dakhla-Oued Ed-Dahab,Région_Drâa-Tafilalet,Région_Fès-Meknès,Région_Guelmim-Oued Noun,Région_Laâyoune-Sakia El Hamra,Région_L’Oriental,Région_Marrakech-Safi,Région_Rabat-Salé-Kénitra,Région_Souss-Massa,Région_Tanger-Tétouan-Al Hoceïma,Type de contrat_CDI,Type de contrat_sans contrat
53.0,40.0,17153.0,1,2,0,4,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
28.0,45.0,19565.0,1,3,0,4,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
39.0,4.0,6192.0,0,0,0,4,1,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
34.0,49.0,29571.0,1,2,1,3,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
47.0,6.0,5636.0,1,0,0,5,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
46.0,40.0,48484.0,1,0,0,0,1,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
22.0,37.0,14191.0,0,0,1,5,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
65.0,39.0,59909.0,1,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
33.0,25.0,11944.0,1,0,0,4,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
37.0,35.0,13827.0,0,2,1,5,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
35.0,18.0,22156.0,0,2,1,2,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
30.0,9.0,7329.0,0,0,0,4,1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
55.0,18.0,12069.0,1,1,0,3,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
53.0,33.0,8900.0,0,1,0,5,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
68.0,15.0,34600.0,1,0,1,1,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
64.0,28.0,25635.0,1,3,1,4,1,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
67.0,43.0,16209.0,0,0,1,5,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
40.0,12.0,7709.0,1,1,0,4,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
25.0,13.0,9438.0,1,1,1,5,1,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
46.0,16.0,23645.0,1,0,1,2,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
42.0,7.0,38230.0,0,0,1,0,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
37.0,1.0,14409.0,0,2,0,1,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
52.0,0.0,17991.0,0,2,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
52.0,30.0,13268.0,1,0,1,5,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
67.0,39.0,16548.0,0,2,0,4,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
54.0,17.0,16030.0,1,2,0,2,1,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
43.0,41.0,15811.0,0,0,0,4,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
29.0,15.0,11635.0,1,2,1,5,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
69.0,2.0,4584.0,0,2,0,5,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
52.0,39.0,15435.0,0,2,0,4,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
25.0,25.0,10494.0,0,0,1,5,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
58.0,30.0,34253.0,1,2,0,1,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
43.0,14.0,23794.0,0,0,0,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
52.0,29.0,8228.0,0,1,0,5,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
38.0,34.0,39966.0,0,0,1,1,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
47.0,28.0,18321.0,0,0,1,4,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
66.0,13.0,50037.0,1,0,1,0,1,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
53.0,8.0,17177.0,1,2,1,4,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
34.0,13.0,9282.0,0,0,0,3,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36.0,26.0,37236.0,1,0,0,0,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
40.0,12.0,10020.0,0,2,0,3,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
55.0,27.0,12106.0,1,1,1,5,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
37.0,3.0,7811.0,0,1,1,5,1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
60.0,46.0,18732.0,0,1,0,3,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
27.0,1.0,9520.0,0,0,1,4,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
45.0,39.0,14227.0,1,0,1,5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
53.0,37.0,18812.0,0,2,0,3,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
32.0,45.0,29620.0,1,2,1,3,1,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
22.0,29.0,19155.0,0,2,1,4,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
44.0,24.0,42025.0,1,3,0,0,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
65.0,49.0,71741.0,1,1,1,0,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
20.0,18.0,16130.0,1,0,1,3,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
46.0,26.0,16602.0,0,1,1,4,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
65.0,31.0,51992.0,0,0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
47.0,49.0,18684.0,1,1,0,3,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
58.0,39.0,25500.0,0,2,1,4,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
28.0,17.0,14805.0,1,1,1,4,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
54.0,17.0,48557.0,1,0,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
48.0,29.0,18019.0,1,0,1,4,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
50.0,27.0,15899.0,1,2,0,3,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
66.0,5.0,8580.0,1,1,1,5,1,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
65.0,31.0,33913.0,0,1,0,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
47.0,22.0,24478.0,1,2,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
44.0,41.0,19624.0,1,1,0,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
33.0,20.0,15293.0,1,0,0,2,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
51.0,10.0,38542.0,1,2,1,1,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
62.0,26.0,14015.0,1,2,0,4,1,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
21.0,25.0,25241.0,0,2,0,1,1,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
45.0,16.0,10436.0,0,0,1,5,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
29.0,13.0,12389.0,1,2,1,5,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
30.0,38.0,23660.0,0,1,1,2,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
33.0,12.0,9525.0,0,0,1,5,1,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
58.0,41.0,18669.0,1,0,0,3,1,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
42.0,20.0,11947.0,0,0,1,5,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
46.0,13.0,11861.0,1,2,0,3,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
45.0,15.0,10533.0,1,0,1,5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
49.0,36.0,24656.0,1,0,1,3,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
35.0,48.0,48878.0,1,1,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
31.0,46.0,45150.0,0,0,0,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
45.0,27.0,29860.0,1,0,0,1,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
61.0,10.0,10119.0,0,3,0,4,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
66.0,42.0,19517.0,0,0,1,4,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
21.0,0.0,4789.0,0,1,0,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,30.0,14324.0,0,0,0,3,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
43.0,29.0,22116.0,1,0,1,3,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
53.0,34.0,18170.0,0,1,1,4,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
24.0,9.0,17223.0,0,2,1,3,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
35.0,11.0,11000.0,0,2,1,5,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
66.0,43.0,18686.0,0,1,1,4,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
21.0,19.0,11150.0,1,1,0,3,1,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
53.0,12.0,8994.0,0,0,0,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
22.0,8.0,9823.0,1,0,1,5,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
56.0,26.0,20754.0,0,1,1,3,1,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
57.0,21.0,17063.0,1,0,1,4,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
20.0,36.0,19514.0,1,1,1,4,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
65.0,28.0,8585.0,0,2,0,5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
22.0,47.0,24312.0,1,1,1,3,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32.0,11.0,13604.0,0,0,1,4,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
46.0,46.0,70699.0,0,2,1,0,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
66.0,32.0,14464.0,1,0,1,5,1,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
56.0,19.0,48160.0,0,3,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
21.0,44.0,15795.0,1,0,0,4,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
31.0,32.0,15339.0,0,1,1,4,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
67.0,39.0,13405.0,1,1,1,5,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
60.0,6.0,43247.0,1,0,1,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
31.0,14.0,14533.0,1,3,1,5,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
38.0,22.0,11825.0,0,1,0,3,1,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
62.0,21.0,35036.0,0,2,0,0,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
68.0,8.0,10128.0,0,3,0,4,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
18.0,22.0,35318.0,0,1,1,1,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
48.0,38.0,66750.0,1,2,1,0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
45.0,44.0,14176.0,0,1,1,5,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
33.0,10.0,19753.0,0,3,1,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
67.0,49.0,51444.0,0,1,0,0,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
55.0,14.0,9510.0,1,1,0,3,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
58.0,49.0,12431.0,1,0,0,5,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
62.0,29.0,13322.0,1,0,1,5,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
56.0,27.0,18852.0,0,0,1,4,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
63.0,0.0,15791.0,0,2,1,3,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
21.0,38.0,19353.0,0,2,1,4,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
29.0,23.0,9394.0,0,1,0,4,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
51.0,30.0,15987.0,0,2,0,3,1,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
24.0,13.0,9943.0,0,0,1,5,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
40.0,1.0,25122.0,1,1,1,1,0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
67.0,5.0,6672.0,0,0,0,4,1,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
34.0,36.0,24397.0,0,3,1,4,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
37.0,32.0,13978.0,0,1,0,3,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
61.0,11.0,11198.0,0,2,1,5,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
60.0,12.0,11412.0,1,0,0,3,1,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
40.0,27.0,14326.0,0,3,0,4,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
61.0,23.0,49479.0,0,3,1,1,1,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
34.0,24.0,11935.0,0,2,1,5,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
32.0,28.0,12047.0,0,0,0,3,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
29.0,40.0,19784.0,0,2,1,4,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
38.0,24.0,10839.0,1,1,0,4,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
22.0,20.0,16669.0,0,1,1,3,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
35.0,8.0,12385.0,1,0,1,4,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
54.0,45.0,38653.0,1,0,0,1,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
38.0,38.0,12871.0,1,1,0,4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
43.0,17.0,22912.0,0,2,1,2,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19.0,10.0,15984.0,0,2,1,3,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
18.0,32.0,16107.0,1,1,1,4,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
29.0,4.0,5514.0,1,1,0,4,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
31.0,38.0,20359.0,1,0,1,4,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
32.0,49.0,17326.0,0,0,0,4,0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
53.0,10.0,22317.0,0,0,0,0,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
29.0,32.0,14383.0,1,2,1,5,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
55.0,29.0,52976.0,0,0,1,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
24.0,6.0,4704.0,0,0,0,5,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
33.0,38.0,18040.0,1,3,0,4,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
52.0,34.0,14252.0,1,2,0,4,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
20.0,23.0,9860.0,0,0,0,4,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
47.0,23.0,56109.0,0,2,1,0,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
65.0,37.0,64601.0,0,2,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
19.0,16.0,5878.0,1,1,0,5,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
20.0,15.0,7223.0,0,1,0,4,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
35.0,43.0,13472.0,1,1,1,5,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
39.0,41.0,15473.0,0,0,1,5,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
54.0,29.0,23086.0,1,2,1,4,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
33.0,45.0,22206.0,1,0,1,4,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22.0,16.0,8276.0,0,0,0,4,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
57.0,15.0,9745.0,0,1,0,3,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
27.0,0.0,5017.0,1,1,0,3,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
65.0,8.0,16541.0,0,0,0,1,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
53.0,16.0,15146.0,1,1,1,4,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
31.0,47.0,15798.0,1,0,0,4,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
64.0,16.0,21885.0,0,3,1,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
27.0,28.0,37510.0,0,0,1,1,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
24.0,33.0,45745.0,1,0,1,1,1,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
59.0,6.0,7497.0,0,1,0,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
67.0,4.0,7447.0,1,2,0,4,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
29.0,41.0,9446.0,1,1,0,5,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
53.0,33.0,12919.0,1,1,1,5,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
21.0,23.0,13996.0,0,1,1,4,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
39.0,29.0,20603.0,1,2,0,2,1,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
27.0,34.0,33450.0,0,3,0,1,1,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
59.0,17.0,14764.0,0,1,1,4,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
54.0,29.0,13244.0,1,1,0,4,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
41.0,10.0,15327.0,1,0,1,4,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
48.0,16.0,11197.0,1,2,0,4,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
60.0,43.0,21941.0,0,0,1,4,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
62.0,11.0,6397.0,1,2,0,5,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
33.0,36.0,36328.0,1,3,0,1,1,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
39.0,19.0,10497.0,1,1,1,5,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
56.0,15.0,9243.0,0,1,0,3,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
41.0,12.0,15620.0,0,1,0,1,1,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
55.0,21.0,17345.0,0,0,1,4,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
50.0,5.0,13126.0,0,0,1,4,1,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
27.0,2.0,5533.0,1,3,0,5,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
42.0,36.0,56670.0,1,1,1,0,1,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
35.0,40.0,48252.0,1,2,0,0,1,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
36.0,9.0,34262.0,1,0,1,1,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
39.0,2.0,12767.0,1,0,0,1,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
60.0,25.0,41959.0,1,0,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
58.0,16.0,16971.0,0,3,1,5,1,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
62.0,49.0,24275.0,0,2,1,4,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
45.0,24.0,31029.0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
29.0,32.0,19577.0,1,0,1,3,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
38.0,8.0,4947.0,1,0,0,5,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
40.0,34.0,13397.0,0,1,0,4,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
27.0,11.0,11662.0,0,3,1,5,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
48.0,32.0,8203.0,0,1,0,5,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
30.0,6.0,20042.0,0,3,1,3,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
43.0,39.0,13264.0,0,1,1,5,1,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
62.0,44.0,38887.0,1,0,0,1,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
65.0,10.0,10739.0,1,0,1,5,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
51.0,39.0,15711.0,0,1,0,3,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
18.0,19.0,17116.0,1,3,0,2,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
47.0,34.0,16011.0,1,2,1,5,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
48.0,15.0,39970.0,1,0,1,1,1,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
54.0,25.0,10708.0,0,0,0,4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
48.0,34.0,13047.0,0,0,0,4,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
45.0,39.0,22483.0,1,2,0,2,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
66.0,8.0,19945.0,1,3,1,4,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
45.0,30.0,20192.0,1,1,1,3,1,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
19.0,4.0,11183.0,0,0,1,4,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
28.0,16.0,16031.0,0,0,1,3,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
24.0,19.0,9332.0,1,1,0,4,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
41.0,38.0,17329.0,0,1,1,4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
69.0,36.0,56988.0,0,1,1,0,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
68.0,4.0,16716.0,0,0,0,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
36.0,43.0,48028.0,1,0,1,1,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,33.0,12311.0,0,0,1,5,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
19.0,30.0,34563.0,1,1,0,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
